MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.936	0.955155	1.06575	0.025	0	101.296	856	0.205997	1167.99	61	"projType=perm,intermDim=0,projDim=256,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.966	0.978886	1.03014	0	0	101.452	1256	0.20568	796.019	61	"projType=perm,intermDim=0,projDim=256,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9955	0.997814	1.00283	0	0	102.566	4256	0.203446	234.915	61	"projType=perm,intermDim=0,projDim=256,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.997	0.998169	1.00245	0	0	103.286	6256	0.202027	159.815	61	"projType=perm,intermDim=0,projDim=256,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	0.999	0.999548	1.00049	0	0	104.649	10256	0.199395	97.4844	61	"projType=perm,intermDim=0,projDim=256,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	1	1	1	0	0	114.193	40256	0.18273	24.836	61	"projType=perm,intermDim=0,projDim=256,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.785	0.825532	1.43167	0.385	0	184.695	612	0.11298	1633.66	2013	"projType=perm,intermDim=0,projDim=512,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.937	0.959161	1.06304	0.015	0	184.597	912	0.11304	1096.27	61	"projType=perm,intermDim=0,projDim=512,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9595	0.976443	1.0365	0.005	0	184.73	1112	0.112959	899.101	61	"projType=perm,intermDim=0,projDim=512,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9775	0.985638	1.02231	0.005	0	184.95	1512	0.112824	661.243	61	"projType=perm,intermDim=0,projDim=512,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.997	0.998169	1.00245	0	0	186.033	4512	0.112167	221.587	61	"projType=perm,intermDim=0,projDim=512,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.998	0.999021	1.00118	0	0	186.795	6512	0.11171	153.532	61	"projType=perm,intermDim=0,projDim=512,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	1	1	1	0	0	188.039	10512	0.110971	95.1104	61	"projType=perm,intermDim=0,projDim=512,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	1	1	1	0	0	197.399	40512	0.105708	24.6791	61	"projType=perm,intermDim=0,projDim=512,knnAmp=4000,useCosine=0"	999800
"projection (perm) incr. sorting"	0.7875	0.830722	1.40666	0.375	0	348.533	1124	0.0598707	889.502	3966	"projType=perm,intermDim=0,projDim=1024,knnAmp=10,useCosine=0"	999800
"projection (perm) incr. sorting"	0.948	0.96642	1.05405	0.02	0	348.602	1424	0.0598587	702.107	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=40,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9655	0.979107	1.03135	0.015	0	348.7	1624	0.0598421	615.64	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=60,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9815	0.988207	1.01864	0.005	0	348.792	2024	0.0598262	493.972	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=100,useCosine=0"	999800
"projection (perm) incr. sorting"	0.9975	0.998779	1.00156	0	0	349.828	5024	0.059649	199.005	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=400,useCosine=0"	999800
"projection (perm) incr. sorting"	0.998	0.999021	1.00118	0	0	350.605	7024	0.0595169	142.341	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=600,useCosine=0"	999800
"projection (perm) incr. sorting"	1	1	1	0	0	351.958	11024	0.059288	90.693	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=1000,useCosine=0"	999800
"projection (perm) incr. sorting"	1	1	1	0	0	360.694	41024	0.057852	24.3711	61	"projType=perm,intermDim=0,projDim=1024,knnAmp=4000,useCosine=0"	999800
