MethodName	Recall	PrecisionOfApprox	RelPosError	NumCloser	ClassAccuracy	QueryTime	DistComp	ImprEfficiency	ImprDistComp	Mem	MethodParams	NumData
"projection (perm) incr. sorting"	0.9185	0.948125	1.06182	0.055	0	183.873	1512	0.651821	660.714	1074	"projType=perm,projDim=512,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.9815	0.988543	1.01291	0.02	0	185.781	4512	0.645128	221.41	1074	"projType=perm,projDim=512,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.99	0.994213	1.0065	0.01	0	186.918	6512	0.641202	153.409	1074	"projType=perm,projDim=512,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.9935	0.996314	1.00407	0.005	0	189.256	10512	0.633281	95.0342	1074	"projType=perm,projDim=512,knnAmp=1000"	999000
"projection (perm) incr. sorting"	0.999	0.999691	1.00033	0	0	206.397	40512	0.580687	24.6594	1074	"projType=perm,projDim=512,knnAmp=4000"	999000
"projection (perm) incr. sorting"	0.63	0.707928	1.50186	0.32	0	347.061	1124	0.345337	888.79	4977	"projType=perm,projDim=1024,knnAmp=10"	999000
"projection (perm) incr. sorting"	0.8425	0.894731	1.13384	0.08	0	347.08	1424	0.345318	701.545	1074	"projType=perm,projDim=1024,knnAmp=40"	999000
"projection (perm) incr. sorting"	0.886	0.926393	1.08988	0.06	0	347.386	1624	0.345015	615.148	1074	"projType=perm,projDim=1024,knnAmp=60"	999000
"projection (perm) incr. sorting"	0.923	0.951386	1.05736	0.05	0	347.899	2024	0.344506	493.577	1074	"projType=perm,projDim=1024,knnAmp=100"	999000
"projection (perm) incr. sorting"	0.984	0.99064	1.0105	0.015	0	349.455	5024	0.342971	198.846	1074	"projType=perm,projDim=1024,knnAmp=400"	999000
"projection (perm) incr. sorting"	0.9875	0.992581	1.00826	0.01	0	350.311	7024	0.342133	142.227	1074	"projType=perm,projDim=1024,knnAmp=600"	999000
"projection (perm) incr. sorting"	0.995	0.9973	1.003	0.005	0	352.432	11024	0.340073	90.6205	1074	"projType=perm,projDim=1024,knnAmp=1000"	999000
